Month,country,role,event_batch,goldstein_mean,goldstein_median,event_count,goldstein_weighted
2022-09-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2022-09-01,LUX,actor1,direct_economic_action,6.4,6.4,1,6.4
2022-09-01,LUX,actor2,direct_economic_action,6.4,6.4,1,6.4
2022-09-01,NLD,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2022-09-01,NLD,actor1,economic_policy_signal,0.0,0.0,2,0.0
2022-09-01,PRT,actor1,economic_policy_action,5.0,5.0,3,15.0
2022-09-01,PRT,actor2,economic_policy_action,5.0,5.0,2,10.0
2022-10-01,BEL,actor1,economic_policy_action,5.0,5.0,3,15.0
2022-10-01,DEU,actor1,direct_economic_action,6.65,6.4,4,26.6
2022-10-01,DEU,actor1,economic_policy_signal,0.0,0.0,3,0.0
2022-10-01,DEU,actor2,direct_economic_action,-4.15,-8.0,4,-16.6
2022-10-01,DEU,actor2,economic_policy_action,5.0,5.0,3,15.0
2022-10-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2022-10-01,DEU,actor2,economic_threat_pressure,-5.8,-5.8,1,-5.8
2022-10-01,ESP,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2022-10-01,FRA,actor1,direct_economic_action,7.4,7.4,1,7.4
2022-10-01,FRA,actor1,economic_policy_action,5.0,5.0,6,30.0
2022-10-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2022-10-01,IRL,actor1,direct_economic_action,6.4,6.4,2,12.8
2022-10-01,IRL,actor2,economic_policy_signal,5.2,5.2,1,5.2
2022-10-01,ITA,actor1,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2022-10-01,ITA,actor1,economic_policy_signal,0.0,0.0,2,0.0
2022-10-01,ITA,actor2,direct_economic_action,6.4,6.4,4,25.6
2022-10-01,NLD,actor1,direct_economic_action,-8.0,-8.0,2,-16.0
2022-10-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2022-10-01,NLD,actor2,economic_policy_action,5.0,5.0,2,10.0
2022-10-01,NLD,actor2,economic_policy_signal,5.2,5.2,1,5.2
2022-10-01,PRT,actor1,economic_policy_signal,0.0,0.0,1,0.0
2022-11-01,AUT,actor1,direct_economic_action,7.4,7.4,1,7.4
2022-11-01,DEU,actor1,direct_economic_action,4.32,7.4,5,21.6
2022-11-01,DEU,actor1,economic_policy_signal,0.0,0.0,1,0.0
2022-11-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2022-11-01,FIN,actor1,direct_economic_action,7.4,7.4,2,14.8
2022-11-01,FRA,actor2,direct_economic_action,7.4,7.4,4,29.6
2022-11-01,FRA,actor2,economic_policy_action,5.0,5.0,1,5.0
2022-11-01,IRL,actor1,direct_economic_action,7.4,7.4,5,37.0
2022-11-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2022-11-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2022-11-01,ITA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2022-11-01,NLD,actor1,economic_policy_action,5.0,5.0,5,25.0
2022-12-01,AUT,actor1,direct_economic_action,6.4,6.4,2,12.8
2022-12-01,AUT,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2022-12-01,BEL,actor1,direct_economic_action,7.4,7.4,1,7.4
2022-12-01,BEL,actor1,economic_policy_signal,5.2,5.2,2,10.4
2022-12-01,BEL,actor2,direct_economic_action,6.4,6.4,2,12.8
2022-12-01,DEU,actor1,direct_economic_action,7.15,7.4,8,57.2
2022-12-01,DEU,actor1,economic_policy_signal,0.0,0.0,1,0.0
2022-12-01,DEU,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2022-12-01,ESP,actor2,economic_policy_signal,5.2,5.2,1,5.2
2022-12-01,FIN,actor1,direct_economic_action,6.4,6.4,1,6.4
2022-12-01,FIN,actor2,direct_economic_action,-8.0,-8.0,1,-8.0
2022-12-01,FRA,actor1,direct_economic_action,7.257142857142858,7.4,7,50.800000000000004
2022-12-01,FRA,actor2,direct_economic_action,6.4,6.4,1,6.4
2022-12-01,IRL,actor1,direct_economic_action,6.4,6.4,2,12.8
2022-12-01,IRL,actor2,direct_economic_action,6.4,6.4,2,12.8
2022-12-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2022-12-01,ITA,actor1,direct_economic_action,7.4,7.4,4,29.6
2022-12-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2022-12-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2023-01-01,AUT,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-01-01,AUT,actor2,direct_economic_action,7.4,7.4,2,14.8
2023-01-01,DEU,actor1,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2023-01-01,DEU,actor1,economic_policy_signal,1.04,0.0,5,5.2
2023-01-01,DEU,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2023-01-01,DEU,actor2,economic_policy_signal,0.0,0.0,4,0.0
2023-01-01,ESP,actor1,direct_economic_action,-8.0,-8.0,2,-16.0
2023-01-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-01-01,FIN,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-01-01,FRA,actor1,direct_economic_action,2.266666666666667,7.4,3,6.800000000000001
2023-01-01,FRA,actor1,economic_policy_signal,0.0,0.0,5,0.0
2023-01-01,FRA,actor2,direct_economic_action,7.4,7.4,4,29.6
2023-01-01,FRA,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-01-01,IRL,actor1,direct_economic_action,6.4,6.4,1,6.4
2023-01-01,IRL,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-01-01,ITA,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-01-01,ITA,actor1,economic_policy_signal,0.0,0.0,3,0.0
2023-01-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-01-01,NLD,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-01-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-01-01,PRT,actor2,economic_policy_signal,5.2,5.2,1,5.2
2023-02-01,AUT,actor1,direct_economic_action,6.4,6.4,1,6.4
2023-02-01,DEU,actor1,direct_economic_action,6.900000000000001,6.9,6,41.400000000000006
2023-02-01,DEU,actor1,economic_policy_action,5.0,5.0,2,10.0
2023-02-01,DEU,actor2,direct_economic_action,7.4,7.4,5,37.0
2023-02-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-02-01,ESP,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-02-01,FIN,actor2,direct_economic_action,7.4,7.4,2,14.8
2023-02-01,FRA,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-02-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-02-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2023-02-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-02-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2023-02-01,ITA,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-02-01,ITA,actor1,economic_policy_signal,5.2,5.2,1,5.2
2023-02-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-02-01,NLD,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-02-01,NLD,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2023-02-01,PRT,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-03-01,BEL,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,4,-1.1999999999999993
2023-03-01,BEL,actor2,direct_economic_action,7.4,7.4,2,14.8
2023-03-01,DEU,actor1,direct_economic_action,6.9,6.9,4,27.6
2023-03-01,DEU,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-03-01,DEU,actor1,economic_policy_signal,0.0,0.0,2,0.0
2023-03-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-03-01,ESP,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-03-01,ESP,actor1,economic_policy_signal,0.0,0.0,2,0.0
2023-03-01,ESP,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-03-01,FIN,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-03-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-03-01,FRA,actor2,economic_policy_action,5.0,5.0,1,5.0
2023-03-01,FRA,actor2,economic_policy_signal,3.4,3.4,1,3.4
2023-03-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-03-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-03-01,ITA,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-03-01,NLD,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-03-01,PRT,actor1,economic_policy_signal,5.2,5.2,1,5.2
2023-04-01,DEU,actor1,direct_economic_action,6.65,6.4,4,26.6
2023-04-01,DEU,actor1,economic_policy_signal,3.466666666666667,5.2,3,10.4
2023-04-01,DEU,actor2,direct_economic_action,6.4,6.4,5,32.0
2023-04-01,DEU,actor2,economic_policy_signal,2.6,2.6,2,5.2
2023-04-01,ESP,actor1,direct_economic_action,6.4,6.4,4,25.6
2023-04-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-04-01,ESP,actor2,economic_policy_signal,0.0,0.0,4,0.0
2023-04-01,FRA,actor1,direct_economic_action,1.6000000000000003,6.4,3,4.800000000000001
2023-04-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-04-01,FRA,actor2,direct_economic_action,3.866666666666667,7.4,9,34.800000000000004
2023-04-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-04-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2023-04-01,IRL,actor2,direct_economic_action,7.233333333333334,7.4,6,43.400000000000006
2023-04-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-04-01,ITA,actor1,direct_economic_action,7.4,7.4,4,29.6
2023-04-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-04-01,ITA,actor2,direct_economic_action,6.4,6.4,7,44.800000000000004
2023-04-01,NLD,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-04-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-04-01,PRT,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-04-01,PRT,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-05-01,BEL,actor1,direct_economic_action,-8.0,-8.0,3,-24.0
2023-05-01,DEU,actor1,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2023-05-01,DEU,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-05-01,DEU,actor2,direct_economic_action,6.65,6.4,8,53.2
2023-05-01,DEU,actor2,economic_policy_signal,3.466666666666667,5.2,3,10.4
2023-05-01,ESP,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-05-01,FRA,actor1,direct_economic_action,6.65,6.4,4,26.6
2023-05-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-05-01,FRA,actor1,economic_policy_signal,1.3599999999999999,0.0,5,6.799999999999999
2023-05-01,FRA,actor2,direct_economic_action,6.542857142857144,6.4,14,91.60000000000001
2023-05-01,IRL,actor1,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2023-05-01,IRL,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-05-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-05-01,ITA,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-05-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-05-01,ITA,actor2,direct_economic_action,7.4,7.4,1,7.4
2023-05-01,NLD,actor1,direct_economic_action,6.6,6.4,5,33.0
2023-05-01,NLD,actor1,economic_policy_signal,5.2,5.2,1,5.2
2023-05-01,NLD,actor2,economic_policy_signal,5.2,5.2,1,5.2
2023-05-01,PRT,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-06-01,BEL,actor1,economic_policy_signal,3.4,3.4,1,3.4
2023-06-01,BEL,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-06-01,BEL,actor2,economic_policy_signal,3.4,3.4,1,3.4
2023-06-01,DEU,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-06-01,DEU,actor2,direct_economic_action,6.844444444444445,6.4,9,61.60000000000001
2023-06-01,ESP,actor2,direct_economic_action,7.4,7.4,2,14.8
2023-06-01,FRA,actor1,direct_economic_action,-4.15,-8.0,4,-16.6
2023-06-01,FRA,actor2,direct_economic_action,0.8400000000000002,6.4,5,4.200000000000001
2023-06-01,FRA,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-06-01,IRL,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-06-01,ITA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2023-06-01,LUX,actor1,direct_economic_action,-8.0,-8.0,2,-16.0
2023-06-01,NLD,actor1,direct_economic_action,7.2,7.4,5,36.0
2023-06-01,NLD,actor2,direct_economic_action,7.4,7.4,2,14.8
2023-06-01,PRT,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-06-01,PRT,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-07-01,AUT,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-07-01,DEU,actor1,direct_economic_action,7.066666666666667,7.4,6,42.400000000000006
2023-07-01,DEU,actor1,economic_policy_signal,3.12,5.2,5,15.600000000000001
2023-07-01,DEU,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-07-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-07-01,ESP,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-07-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-07-01,FRA,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-07-01,FRA,actor2,direct_economic_action,-2.8666666666666667,-8.0,3,-8.6
2023-07-01,FRA,actor2,economic_policy_signal,5.2,5.2,2,10.4
2023-07-01,IRL,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-07-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2023-07-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-07-01,ITA,actor1,direct_economic_action,6.65,6.4,4,26.6
2023-07-01,ITA,actor1,economic_policy_signal,5.2,5.2,1,5.2
2023-07-01,ITA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2023-07-01,NLD,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-07-01,PRT,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-07-01,PRT,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-07-01,PRT,actor2,economic_policy_signal,5.2,5.2,1,5.2
2023-08-01,BEL,actor1,economic_policy_signal,3.4,3.4,1,3.4
2023-08-01,DEU,actor1,direct_economic_action,6.4,6.4,2,12.8
2023-08-01,DEU,actor1,economic_policy_signal,5.2,5.2,3,15.600000000000001
2023-08-01,DEU,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-08-01,DEU,actor2,economic_policy_signal,4.6000000000000005,5.2,3,13.8
2023-08-01,ESP,actor1,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2023-08-01,ESP,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-08-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-08-01,ESP,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-08-01,FRA,actor1,direct_economic_action,5.6000000000000005,6.4,13,72.80000000000001
2023-08-01,FRA,actor1,economic_policy_signal,0.0,0.0,5,0.0
2023-08-01,FRA,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-08-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-08-01,IRL,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-08-01,ITA,actor1,direct_economic_action,6.4,6.4,2,12.8
2023-08-01,ITA,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-08-01,LUX,actor1,direct_economic_action,6.4,6.4,1,6.4
2023-08-01,LUX,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-08-01,NLD,actor1,economic_policy_signal,2.775,3.4,8,22.2
2023-08-01,PRT,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-08-01,PRT,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-09-01,BEL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-09-01,DEU,actor1,direct_economic_action,6.844444444444445,6.4,9,61.60000000000001
2023-09-01,DEU,actor1,economic_rejection,-4.0,-4.0,3,-12.0
2023-09-01,DEU,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-09-01,DEU,actor2,economic_policy_signal,5.2,5.2,3,15.600000000000001
2023-09-01,ESP,actor1,direct_economic_action,6.707692307692308,6.4,13,87.2
2023-09-01,ESP,actor1,economic_policy_action,5.0,5.0,1,5.0
2023-09-01,FRA,actor1,direct_economic_action,7.4,7.4,4,29.6
2023-09-01,FRA,actor1,economic_policy_signal,0.0,0.0,3,0.0
2023-09-01,FRA,actor1,economic_rejection,-4.0,-4.0,3,-12.0
2023-09-01,FRA,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-09-01,FRA,actor2,economic_policy_signal,0.0,0.0,3,0.0
2023-09-01,IRL,actor1,direct_economic_action,7.4,7.4,4,29.6
2023-09-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-09-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-09-01,ITA,actor1,direct_economic_action,7.0,7.4,5,35.0
2023-09-01,ITA,actor1,economic_policy_action,5.0,5.0,2,10.0
2023-09-01,ITA,actor2,economic_policy_signal,5.2,5.2,1,5.2
2023-09-01,NLD,actor1,direct_economic_action,7.257142857142858,7.4,7,50.800000000000004
2023-09-01,PRT,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-10-01,DEU,actor1,direct_economic_action,6.775,6.4,8,54.2
2023-10-01,DEU,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-10-01,ESP,actor1,direct_economic_action,7.2,7.4,5,36.0
2023-10-01,FRA,actor1,direct_economic_action,7.4,7.4,1,7.4
2023-10-01,FRA,actor1,economic_policy_signal,1.7,1.7,4,6.8
2023-10-01,FRA,actor2,direct_economic_action,7.4,7.4,4,29.6
2023-10-01,IRL,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-10-01,IRL,actor2,economic_policy_signal,0.0,0.0,3,0.0
2023-10-01,ITA,actor1,direct_economic_action,7.4,7.4,4,29.6
2023-10-01,ITA,actor1,economic_policy_signal,0.0,0.0,4,0.0
2023-10-01,ITA,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2023-10-01,NLD,actor1,direct_economic_action,6.4,6.4,2,12.8
2023-10-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-10-01,NLD,actor2,direct_economic_action,6.4,6.4,5,32.0
2023-10-01,NLD,actor2,economic_policy_action,5.0,5.0,1,5.0
2023-11-01,AUT,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-11-01,BEL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-11-01,DEU,actor1,direct_economic_action,7.15,7.4,4,28.6
2023-11-01,DEU,actor2,direct_economic_action,7.4,7.4,1,7.4
2023-11-01,ESP,actor1,direct_economic_action,1.6000000000000003,6.4,3,4.800000000000001
2023-11-01,ESP,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-11-01,FRA,actor1,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2023-11-01,FRA,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2023-11-01,FRA,actor2,direct_economic_action,6.525,6.4,8,52.2
2023-11-01,FRA,actor2,economic_policy_signal,0.0,0.0,3,0.0
2023-11-01,IRL,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,2,-0.5999999999999996
2023-11-01,IRL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2023-11-01,IRL,actor2,direct_economic_action,6.4,6.4,2,12.8
2023-11-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-11-01,ITA,actor1,direct_economic_action,7.0,7.0,1,7.0
2023-11-01,ITA,actor2,direct_economic_action,7.0,7.0,1,7.0
2023-11-01,LUX,actor2,economic_policy_signal,5.2,5.2,4,20.8
2023-11-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-11-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-11-01,PRT,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-12-01,AUT,actor1,economic_policy_signal,5.2,5.2,3,15.600000000000001
2023-12-01,AUT,actor2,direct_economic_action,6.4,6.4,5,32.0
2023-12-01,BEL,actor1,direct_economic_action,6.4,6.4,2,12.8
2023-12-01,BEL,actor2,direct_economic_action,6.4,6.4,1,6.4
2023-12-01,DEU,actor1,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2023-12-01,DEU,actor1,economic_policy_signal,1.3,0.0,4,5.2
2023-12-01,DEU,actor2,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2023-12-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2023-12-01,ESP,actor1,economic_policy_signal,5.2,5.2,2,10.4
2023-12-01,ESP,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-12-01,FIN,actor1,direct_economic_action,6.4,6.4,2,12.8
2023-12-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-12-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2023-12-01,IRL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2023-12-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2023-12-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2023-12-01,ITA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2023-12-01,NLD,actor1,direct_economic_action,6.9,6.9,2,13.8
2024-01-01,AUT,actor1,direct_economic_action,7.4,7.4,1,7.4
2024-01-01,BEL,actor1,direct_economic_action,7.4,7.4,2,14.8
2024-01-01,DEU,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2024-01-01,FRA,actor1,direct_economic_action,7.4,7.4,4,29.6
2024-01-01,FRA,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2024-01-01,FRA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2024-01-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2024-01-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2024-01-01,IRL,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2024-01-01,IRL,actor2,direct_economic_action,7.4,7.4,2,14.8
2024-01-01,ITA,actor2,direct_economic_action,6.9,6.9,4,27.6
2024-01-01,ITA,actor2,economic_policy_signal,2.6,2.6,2,5.2
2024-01-01,LUX,actor1,direct_economic_action,6.4,6.4,1,6.4
2024-01-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2024-01-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2024-02-01,AUT,actor1,direct_economic_action,6.4,6.4,1,6.4
2024-02-01,AUT,actor2,direct_economic_action,6.4,6.4,1,6.4
2024-02-01,DEU,actor1,direct_economic_action,3.0500000000000003,6.4,4,12.200000000000001
2024-02-01,DEU,actor2,direct_economic_action,7.4,7.4,1,7.4
2024-02-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2024-02-01,ESP,actor2,direct_economic_action,6.4,6.4,2,12.8
2024-02-01,ESP,actor2,economic_policy_action,5.0,5.0,2,10.0
2024-02-01,FIN,actor1,economic_policy_signal,0.0,0.0,1,0.0
2024-02-01,FRA,actor1,direct_economic_action,6.400000000000001,6.4,6,38.400000000000006
2024-02-01,FRA,actor1,economic_policy_signal,0.0,0.0,5,0.0
2024-02-01,FRA,actor2,direct_economic_action,6.4,6.4,1,6.4
2024-02-01,IRL,actor1,direct_economic_action,6.4,6.4,2,12.8
2024-02-01,IRL,actor1,economic_policy_action,5.0,5.0,1,5.0
2024-02-01,IRL,actor2,direct_economic_action,6.4,6.4,4,25.6
2024-02-01,ITA,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2024-02-01,NLD,actor1,direct_economic_action,6.4,6.4,4,25.6
2024-02-01,NLD,actor1,economic_policy_action,5.0,5.0,1,5.0
2024-02-01,NLD,actor2,economic_policy_signal,5.2,5.2,2,10.4
2024-03-01,AUT,actor1,direct_economic_action,6.4,6.4,14,89.60000000000001
2024-03-01,BEL,actor1,direct_economic_action,6.9,6.9,2,13.8
2024-03-01,BEL,actor2,direct_economic_action,6.4,6.4,1,6.4
2024-03-01,DEU,actor1,direct_economic_action,6.4,6.4,1,6.4
2024-03-01,DEU,actor1,economic_policy_signal,0.0,0.0,5,0.0
2024-03-01,DEU,actor2,economic_policy_signal,0.0,0.0,3,0.0
2024-03-01,ESP,actor1,economic_policy_action,5.0,5.0,2,10.0
2024-03-01,ESP,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2024-03-01,FRA,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2024-03-01,FRA,actor1,economic_policy_signal,0.0,0.0,7,0.0
2024-03-01,FRA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2024-03-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2024-03-01,IRL,actor1,economic_policy_signal,1.7,1.7,2,3.4
2024-03-01,IRL,actor2,economic_policy_signal,3.4,3.4,1,3.4
2024-03-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2024-03-01,ITA,actor2,direct_economic_action,6.4,6.4,2,12.8
2024-03-01,NLD,actor1,direct_economic_action,7.4,7.4,1,7.4
2024-03-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2024-03-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2024-03-01,PRT,actor1,economic_policy_signal,5.2,5.2,1,5.2
2024-04-01,DEU,actor1,direct_economic_action,1.6909090909090911,7.0,11,18.6
2024-04-01,DEU,actor1,economic_policy_action,5.0,5.0,1,5.0
2024-04-01,DEU,actor1,economic_policy_signal,2.2666666666666666,3.4,3,6.8
2024-04-01,DEU,actor2,direct_economic_action,-0.2999999999999998,-0.2999999999999998,2,-0.5999999999999996
2024-04-01,DEU,actor2,economic_policy_signal,0.0,0.0,3,0.0
2024-04-01,ESP,actor1,direct_economic_action,6.9,6.9,2,13.8
2024-04-01,ESP,actor1,economic_policy_action,5.0,5.0,2,10.0
2024-04-01,ESP,actor1,economic_policy_signal,3.4,3.4,1,3.4
2024-04-01,ESP,actor2,economic_policy_signal,3.4,3.4,1,3.4
2024-04-01,FRA,actor1,direct_economic_action,2.6000000000000005,6.4,7,18.200000000000003
2024-04-01,FRA,actor1,economic_policy_signal,0.0,0.0,5,0.0
2024-04-01,FRA,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2024-04-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2024-04-01,IRL,actor1,direct_economic_action,7.4,7.4,2,14.8
2024-04-01,IRL,actor1,economic_policy_action,5.0,5.0,1,5.0
2024-04-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2024-04-01,IRL,actor2,direct_economic_action,6.4,6.4,1,6.4
